1990.742201	130.4890532	46.99946568	29.99843952	10.97596389	-0.158272237
1991.767467	130.4891285	46.99954223	29.99845371	11.00354248	-0.158213278
1992.807712	130.4892037	46.99961879	29.99846791	11.03127294	-0.158154651
1993.863019	130.489279	46.99969534	29.99848213	11.05915633	-0.158096353
1994.933474	130.4893543	46.99977188	29.99849634	11.08719363	-0.158038381
1996.01916	130.4894296	46.99984843	29.99851056	11.11538581	-0.157980731
1997.120165	130.4895049	46.99992497	29.99852476	11.14373379	-0.1579234
1998.236573	130.4895801	47.00000151	29.99853895	11.17223846	-0.157866385
1999.368473	130.4896554	47.00007805	29.99855312	11.20090066	-0.157809685
2000.515476	130.4897307	47.00015459	29.99857866	11.22903869	-0.158238121
2001.671696	130.489806	47.00023112	29.99896182	11.24851096	-0.175926829
2002.829119	130.4898812	47.00030765	30.00025149	11.2489275	-0.239678783
2003.985242	130.4899565	47.00038418	30.00238804	11.22804554	-0.351437455
2005.139592	130.4900317	47.00046072	30.00502902	11.18707982	-0.501868048
2006.292614	130.490107	47.00053725	30.00755265	11.12910669	-0.669969109
2007.443378	130.4901822	47.00061378	30.009577	11.05587134	-0.847289606
2008.590585	130.4902574	47.00069032	30.01077117	10.96905184	-1.028304173
2009.732597	130.4903326	47.00076686	30.01067202	10.87023462	-1.200671189
2010.867823	130.4904078	47.0008434	30.00872231	10.76128817	-1.346415033
2011.993862	130.490483	47.00091995	30.00473878	10.64320306	-1.463490611
2013.108558	130.4905581	47.0009965	29.99857959	10.51742363	-1.550130254
2014.209479	130.4906332	47.00107306	29.99014589	10.38508479	-1.603820458
2015.294003	130.4907083	47.00114962	29.9794803	10.2470994	-1.626249432
2016.360566	130.4907833	47.00122619	29.96650168	10.10578316	-1.612271529
2017.406941	130.4908583	47.00130277	29.95131107	9.962415267	-1.561607618
2018.430443	130.4909333	47.00137935	29.93419516	9.817553315	-1.479562259
2019.429281	130.4910083	47.00145594	29.9154517	9.672809408	-1.371056866
2020.401838	130.4910833	47.00153253	29.89545681	9.529784196	-1.242939479
2021.346145	130.4911582	47.00160913	29.87468456	9.389375309	-1.104693832
2022.260587	130.4912331	47.00168574	29.85355248	9.252670745	-0.962473361
2023.143715	130.4913081	47.00176235	29.8324644	9.12071135	-0.821486508
2023.99581	130.491383	47.00183897	29.81186434	8.996508622	-0.690807896
2024.816128	130.4914579	47.00191559	29.79208012	8.881248733	-0.573059973
2025.603814	130.4915328	47.00199223	29.77335786	8.775585447	-0.467653761
2026.359641	130.4916077	47.00206886	29.75589703	8.681882449	-0.373811207
2027.083309	130.4916826	47.00214551	29.73988684	8.600535263	-0.290770592
2027.774078	130.4917575	47.00222216	29.72549271	8.530879028	-0.217784749
2028.431261	130.4918325	47.00229882	29.71284946	8.471890747	-0.15411914
2029.054848	130.4919074	47.00237549	29.7020586	8.423067429	-0.099049965
2029.645119	130.4919823	47.00245217	29.69319229	8.383937361	-0.051863038
2030.202583	130.4920573	47.00252885	29.6862948	8.354016598	-0.011853627
2030.770316	130.4921385	47.00261193	29.68106448	8.331423206	0.024195737
2031.262769	130.4922135	47.00268863	29.67829854	8.320245146	0.051471441
2031.728859	130.4922885	47.00276535	29.67748441	8.321606238	0.073678911
2032.170203	130.4923635	47.00284207	29.67857254	8.335256075	0.091472146
2032.588034	130.4924385	47.0029188	29.68149291	8.360110391	0.105507101
2032.98328	130.4925136	47.00299555	29.68613988	8.39438622	0.117314537
2033.356888	130.4925886	47.0030723	29.69234756	8.436134763	0.130879102
2033.710459	130.4926637	47.00314907	29.69994481	8.484162685	0.15038511
2034.046125	130.4927388	47.00322585	29.70884341	8.537901169	0.175959517
2034.366001	130.4928139	47.00330264	29.71897141	8.596696449	0.207008716
2034.672092	130.492889	47.00337944	29.73025744	8.659726315	0.243014313
2034.96663	130.4929642	47.00345625	29.74263282	8.726475696	0.283521843
2035.251836	130.4930394	47.00353308	29.75602181	8.796437429	0.328617704
2035.52971	130.4931146	47.00360992	29.77031302	8.868849553	0.380455732
2035.802395	130.4931898	47.00368676	29.7854316	8.943214223	0.439924394
2036.071931	130.493265	47.00376362	29.80133278	9.018970194	0.506889334
2036.339584	130.4933403	47.00384049	29.81795803	9.094605983	0.582059335
2036.605937	130.4934156	47.00391736	29.83525983	9.167881798	0.665716468
2036.872409	130.4934909	47.00399425	29.85322955	9.237920898	0.757321664
2037.140239	130.4935662	47.00407114	29.8718711	9.303849248	0.856183958
2037.41084	130.4936416	47.00414804	29.8912115	9.36531467	0.961238964
2037.685306	130.493717	47.00422494	29.91127982	9.421784402	1.071522198
2037.962666	130.4937924	47.00430184	29.93207322	9.470216529	1.185439414
2038.241096	130.4938679	47.00437875	29.95365144	9.506893702	1.296862051
2038.52013	130.4939434	47.00445565	29.97606581	9.530431638	1.401556979
2038.799742	130.494019	47.00453256	29.99931951	9.540583189	1.498262728
2039.080011	130.4940945	47.00460946	30.02342477	9.537748102	1.58540645
2039.361314	130.4941702	47.00468636	30.04844328	9.523219238	1.65943818
2039.643867	130.4942458	47.00476326	30.07455871	9.498436958	1.709755888
2039.927498	130.4943215	47.00484015	30.10181457	9.464653629	1.730872397
2040.21132	130.4943972	47.00491704	30.1300315	9.42243274	1.725714553
2040.49438	130.494473	47.00499391	30.1591832	9.372479366	1.68783644
2040.776262	130.4945488	47.00507079	30.18939746	9.316397405	1.601787792
2041.055795	130.4946247	47.00514765	30.22037238	9.254895824	1.469460076
2041.332118	130.4947005	47.00522451	30.25196018	9.189223622	1.282507725
2041.605085	130.4947764	47.00530137	30.28402918	9.121584778	1.028945639
2041.873253	130.4948523	47.00537823	30.31592133	9.052427162	0.717205965
2042.1353	130.4949283	47.00545508	30.34689013	8.98234318	0.357044563
2042.39009	130.4950042	47.00553194	30.37616487	8.912094018	-0.04286085
2042.63613	130.4950801	47.0056088	30.40295982	8.841900537	-0.474828142
2042.871958	130.495156	47.00568567	30.42649564	8.77195767	-0.932093009
2043.096145	130.495232	47.00576255	30.446012	8.702437665	-1.408737628
2043.30729	130.4953078	47.00583944	30.46077873	8.633488379	-1.899623865
2043.504026	130.4953837	47.00591635	30.47010563	8.565232408	-2.400330464
2043.685018	130.4954595	47.00599328	30.47333419	8.497766174	-2.906242848
2043.850353	130.4955352	47.00607022	30.46905349	8.43301223	-3.376876518
2044.005017	130.495611	47.0061472	30.45420442	8.378997238	-3.700558866
2044.152735	130.4956866	47.00622419	30.42703739	8.341345941	-3.812994682
2044.293904	130.4957622	47.00630122	30.38787059	8.320659033	-3.718683352
2044.428596	130.4958378	47.00637826	30.33785143	8.316446802	-3.43962393
2044.557389	130.4959133	47.00645534	30.27850466	8.328222794	-2.998422074
2044.671122	130.4959824	47.00652601	30.21750603	8.352639741	-2.472577715
2044.791737	130.4960579	47.00660312	30.14570394	8.393644897	-1.787530852
2044.910325	130.4961333	47.00668024	30.07059161	8.449082469	-1.006083453
2045.028703	130.4962087	47.00675737	29.99451986	8.518314779	-0.14662584
2045.148816	130.4962842	47.0068345	29.91990994	8.600638564	0.774365116
2045.272184	130.4963597	47.00691163	29.84927607	8.694571016	1.737868808
2045.397149	130.4964352	47.00698874	29.78539948	8.794259392	2.701879924
2045.523096	130.4965108	47.00706584	29.73055439	8.89550388	3.640574689
2045.649901	130.4965865	47.0071429	29.6866059	8.994977211	4.537413954
2045.775221	130.4966623	47.00721993	29.65506173	9.086743648	5.36899313
2045.896696	130.4967382	47.00729693	29.63680939	9.165444715	6.126187239
2046.012106	130.4968142	47.00737387	29.63243902	9.226569289	6.800462563
2046.120159	130.4968904	47.00745077	29.64241027	9.267636687	7.38449477
2046.220322	130.4969667	47.00752761	29.6669548	9.287914851	7.879044899
2046.311909	130.4970432	47.00760439	29.70613963	9.287151868	8.283997164
2046.393494	130.4971198	47.00768112	29.7597043	9.264712294	8.600885992
2046.463343	130.4971966	47.00775778	29.82713639	9.220162862	8.833896651
2046.519413	130.4972735	47.00783438	29.90776013	9.153187565	8.985633562
2046.55929	130.4973506	47.00791092	30.00067439	9.063543094	9.060929577
2046.580667	130.4974278	47.00798739	30.10490304	8.951622402	9.064983582
2046.580064	130.4975052	47.0080638	30.21916616	8.816732147	9.002077177
2046.55417	130.4975828	47.00814014	30.34215985	8.658932851	8.877692908
2046.49962	130.4976605	47.00821643	30.47251791	8.478724378	8.699152759
2046.413118	130.4977383	47.00829265	30.60893865	8.277158642	8.47124043
2046.291174	130.4978162	47.00836881	30.75014748	8.055447423	8.195958961
2046.130127	130.4978943	47.00844492	30.89480853	7.814983727	7.877949359
2045.926159	130.4979725	47.00852098	31.04151523	7.557319717	7.525670992
2045.675418	130.4980508	47.00859699	31.18888543	7.284259349	7.148104347
2045.373671	130.4981292	47.00867295	31.33552813	6.997329028	6.753817177
2045.016689	130.4982077	47.00874887	31.48013018	6.698271574	6.350692079
2044.600829	130.4982862	47.00882474	31.62145786	6.389760578	5.950489268
2044.123468	130.4983648	47.00890059	31.75830149	6.075943642	5.57409222
2043.585517	130.4984435	47.0089764	31.88966694	5.765581981	5.256951837
2042.985414	130.4985223	47.00905218	32.01466419	5.463464664	5.012876545
2042.318893	130.4986012	47.00912793	32.13263742	5.170220597	4.831533542
2041.583096	130.4986801	47.00920366	32.24370703	4.887823516	4.677494508
2040.781261	130.498759	47.00927937	32.34830999	4.62581594	4.537538288
2039.91616	130.4988381	47.00935507	32.44643626	4.392009393	4.417753759
2038.987642	130.4989172	47.00943075	32.53785334	4.189154643	4.319723237
2037.995961	130.4989963	47.00950642	32.62248911	4.019322252	4.239888317
2036.942353	130.4990755	47.00958207	32.70044121	3.884609768	4.171679929
2035.827721	130.4991548	47.00965772	32.77169186	3.78539678	4.112987737
2034.654669	130.4992342	47.00973337	32.83646307	3.723157015	4.058149584
2033.429755	130.4993137	47.009809	32.89559003	3.703355555	3.987984202
2032.052525	130.4993998	47.00989094	32.95390428	3.735327935	3.8880114
2030.740362	130.4994794	47.00996657	33.00241909	3.814760063	3.782634811
2029.392872	130.4995591	47.0100422	33.04563361	3.939378075	3.673149528
2028.013628	130.4996389	47.01011783	33.08341968	4.104862619	3.561621335
2026.603417	130.4997187	47.01019345	33.11546327	4.301996861	3.446857852
2025.160389	130.4997986	47.01026907	33.14142508	4.517477753	3.319093451
2023.686764	130.4998786	47.01034469	33.16129134	4.743348079	3.170534291
2022.186103	130.4999587	47.0104203	33.17518703	4.973519805	2.992694588
2020.662859	130.5000388	47.01049591	33.18338045	5.203463698	2.773436631
2019.121515	130.500119	47.01057152	33.18610815	5.429159346	2.501920644
2017.566395	130.5001993	47.01064713	33.18351794	5.647041881	2.170541053
2016.00231	130.5002796	47.01072274	33.17566106	5.854955073	1.777093361
2014.434514	130.50036	47.01079836	33.16247711	6.05213317	1.324534268
2012.867982	130.5004404	47.01087398	33.14380317	6.238212644	0.818400262
2011.307179	130.5005208	47.01094962	33.1194583	6.41291683	0.261999762
2009.756059	130.5006013	47.01102527	33.08922402	6.576048731	-0.342566843
2008.218072	130.5006818	47.01110095	33.05273275	6.727484288	-0.988230302
2006.696172	130.5007623	47.01117665	33.00957411	6.867164012	-1.667732303
2005.192833	130.5008427	47.01125238	32.95929755	6.995084174	-2.373112995
2003.709767	130.5009232	47.01132814	32.90128654	7.110854052	-3.087082934
2002.246912	130.5010035	47.01140395	32.83479768	7.212289209	-3.777786095
2000.80419	130.5010839	47.01147979	32.75951238	7.297910017	-4.430212689
1999.381001	130.5011642	47.01155568	32.67522091	7.366153564	-5.027063008
1997.976088	130.5012443	47.01163161	32.58182625	7.415258364	-5.546928327
1996.589109	130.5013244	47.0117076	32.47971819	7.445431712	-5.993697677
1995.218918	130.5014045	47.01178364	32.36947448	7.456395922	-6.371490383
