   4.3221354712507004e+04	   2.8621697049220541e+02	  -4.0221475039018915e+04	  -1.5406106617229878e+04	   1.7368968298486433e+01	   1.1087992513525285e+02	   3.1002899263610657e+03	
   4.3221322933023905e+04	   2.8819157840956206e+02	  -4.0220108983244980e+04	  -1.5409399348244715e+04	   1.7368897734744074e+01	   1.1087993194019330e+02	   3.1002699763241285e+03	
   4.3221294793123052e+04	   2.9097184099761444e+02	  -4.0218426200120914e+04	  -1.5413556653749522e+04	   1.7368827172783359e+01	   1.1087993874454507e+02	   3.1002467841403409e+03	
   4.3221270894539441e+04	   2.9420852097355913e+02	  -4.0216504702777311e+04	  -1.5418395486313197e+04	   1.7368756613286823e+01	   1.1087994554774791e+02	   3.1002255837834969e+03	
   4.3221250171783729e+04	   2.9755104039313602e+02	  -4.0214436855157146e+04	  -1.5423669278762236e+04	   1.7368686056645736e+01	   1.1087995235023936e+02	   3.1002105213566588e+03	
   4.3221230270903638e+04	   3.0082274388659431e+02	  -4.0212334700871121e+04	  -1.5429058345077450e+04	   1.7368615502754690e+01	   1.1087995915326356e+02	   3.1002026095147994e+03	
   4.3221208659933181e+04	   3.0408274078584105e+02	  -4.0210316784668001e+04	  -1.5434216025464626e+04	   1.7368544951083873e+01	   1.1087996595809832e+02	   3.1001991588765122e+03	
   4.3221183871781082e+04	   3.0759303378981804e+02	  -4.0208478112297620e+04	  -1.5438863373492017e+04	   1.7368474400948504e+01	   1.1087997276537637e+02	   3.1001954439782485e+03	
   4.3221155893198149e+04	   3.1165529540127511e+02	  -4.0206862923527369e+04	  -1.5442873304994248e+04	   1.7368403851526722e+01	   1.1087997957480913e+02	   3.1001871237579030e+03	
   4.3221125867772498e+04	   3.1643314843651262e+02	  -4.0205454398071910e+04	  -1.5446298908092260e+04	   1.7368333302247919e+01	   1.1087998638543104e+02	   3.1001725139647542e+03	
   4.3221095254469736e+04	   3.2188590892070539e+02	  -4.0204192027895922e+04	  -1.5449324016010942e+04	   1.7368262752941202e+01	   1.1087999319617929e+02	   3.1001531667267191e+03	
   4.3221065283258155e+04	   3.2784349570515718e+02	  -4.0203008659604522e+04	  -1.5452153347139400e+04	   1.7368192204212782e+01	   1.1088000000667213e+02	   3.1001325173737100e+03	
   4.3221036479554117e+04	   3.3412858000818886e+02	  -4.0201857680549794e+04	  -1.5454928949476187e+04	   1.7368121657596678e+01	   1.1088000681754188e+02	   3.1001138485371657e+03	
   4.3221008891194688e+04	   3.4071259186734136e+02	  -4.0200725164642681e+04	  -1.5457687705055296e+04	   1.7368051115110159e+01	   1.1088001363014267e+02	   3.1000983048648859e+03	
   4.3220982244727922e+04	   3.4774186880285913e+02	  -4.0199627363289874e+04	  -1.5460367696581707e+04	   1.7367980578455960e+01	   1.1088002044595670e+02	   3.1000845648088248e+03	
   4.3220956334700662e+04	   3.5542312501149621e+02	  -4.0198611102514595e+04	  -1.5462817240381117e+04	   1.7367910048217212e+01	   1.1088002726580717e+02	   3.1000699172456416e+03	
   4.3220930977958313e+04	   3.6384342925604176e+02	  -4.0197784842110872e+04	  -1.5464730214949570e+04	   1.7367839523182468e+01	   1.1088003408932201e+02	   3.1000519281074885e+03	
   4.3220905908318484e+04	   3.7281969083718582e+02	  -4.0197372093194637e+04	  -1.5465520930109151e+04	   1.7367769000486341e+01	   1.1088004091499188e+02	   3.1000296349759251e+03	
   4.3220880849372734e+04	   3.8190642773498541e+02	  -4.0197762607278361e+04	  -1.5464197186734975e+04	   1.7367698476633350e+01	   1.1088004774067215e+02	   3.1000037092800681e+03	
   4.3220855546948682e+04	   3.9050987622170527e+02	  -4.0199502493621498e+04	  -1.5459380893705527e+04	   1.7367627948920912e+01	   1.1088005456436913e+02	   3.0999757784556055e+03	
   4.3220830074859005e+04	   3.9809243358010474e+02	  -4.0203187316990952e+04	  -1.5449568536423685e+04	   1.7367557416648378e+01	   1.1088006138493155e+02	   3.0999475503630106e+03	
   4.3220804952826911e+04	   4.0433300050245839e+02	  -4.0209264814695314e+04	  -1.5433625287661822e+04	   1.7367486881468380e+01	   1.1088006820223931e+02	   3.0999202858492749e+03	
   4.3220780993871354e+04	   4.0917664538739587e+02	  -4.0217807005813520e+04	  -1.5411364022606551e+04	   1.7367416346595586e+01	   1.1088007501705034e+02	   3.0998947700809072e+03	
   4.3220758862548384e+04	   4.1276652458235475e+02	  -4.0228363672362924e+04	  -1.5383928589217277e+04	   1.7367345815347377e+01	   1.1088008183059823e+02	   3.0998712299972394e+03	
   4.3220738572472503e+04	   4.1533829459229196e+02	  -4.0239977348599234e+04	  -1.5353764673961285e+04	   1.7367275289766759e+01	   1.1088008864386431e+02	   3.0998495841026138e+03	
   4.3220719383929929e+04	   4.1712072836988381e+02	  -4.0251386005810382e+04	  -1.5324112597853666e+04	   1.7367204770035336e+01	   1.1088009545742669e+02	   3.0998292459814875e+03	
   4.3220699871554018e+04	   4.1828788627221155e+02	  -4.0261356803173258e+04	  -1.5298154556698653e+04	   1.7367134254899337e+01	   1.1088010227127889e+02	   3.0998091815149710e+03	
   4.3220678497122310e+04	   4.1898557604056498e+02	  -4.0269025529173930e+04	  -1.5278137024107964e+04	   1.7367063742735407e+01	   1.1088010908519348e+02	   3.0997883498982756e+03	
   4.3220654349303884e+04	   4.1937337309072313e+02	  -4.0274110248681907e+04	  -1.5264807126836300e+04	   1.7366993232694679e+01	   1.1088011589889626e+02	   3.0997664129790564e+03	
   4.3220627533608669e+04	   4.1962134242133772e+02	  -4.0276917947098547e+04	  -1.5257384530998377e+04	   1.7366922725262274e+01	   1.1088012271253410e+02	   3.0997442747123669e+03	
   4.3220599129820206e+04	   4.1993043551412723e+02	  -4.0278153747202508e+04	  -1.5254045828990349e+04	   1.7366852221948697e+01	   1.1088012952656783e+02	   3.0997240490919658e+03	
   4.3220570611372415e+04	   4.2055050353437343e+02	  -4.0278608319606348e+04	  -1.5252732012594211e+04	   1.7366781724549291e+01	   1.1088013634171126e+02	   3.0997080781681088e+03	
   4.3220543154192244e+04	   4.2179412593947620e+02	  -4.0278871761837174e+04	  -1.5251894483940756e+04	   1.7366711234121141e+01	   1.1088014315857778e+02	   3.0996980538888197e+03	
   4.3220516937307824e+04	   4.2406844879847438e+02	  -4.0279174368931825e+04	  -1.5250918208105095e+04	   1.7366640750456902e+01	   1.1088014997714490e+02	   3.0996941006265160e+03	
   4.3220491318391672e+04	   4.2783871149361374e+02	  -4.0279404972606149e+04	  -1.5250084076105530e+04	   1.7366570272027470e+01	   1.1088015679683204e+02	   3.0996947255956352e+03	
   4.3220465245221305e+04	   4.3355306126307971e+02	  -4.0279266962790993e+04	  -1.5250163503380565e+04	   1.7366499796458218e+01	   1.1088016361669315e+02	   3.0996975444080272e+03	
   4.3220438016356027e+04	   4.4148996498454750e+02	  -4.0278496689922635e+04	  -1.5251849248537774e+04	   1.7366429321349866e+01	   1.1088017043591999e+02	   3.0997003765315908e+03	
   4.3220409612556250e+04	   4.5166308155220554e+02	  -4.0277034927313740e+04	  -1.5255303672992275e+04	   1.7366358845223200e+01	   1.1088017725441418e+02	   3.0997018471457586e+03	
   4.3220380810373739e+04	   4.6377514185971029e+02	  -4.0275085669849090e+04	  -1.5260000506473609e+04	   1.7366288367929300e+01	   1.1088018407277798e+02	   3.0997018176063339e+03	
   4.3220352652448637e+04	   4.7724231833488909e+02	  -4.0273053263151654e+04	  -1.5264887263331679e+04	   1.7366217890781613e+01	   1.1088019089173859e+02	   3.0997009140488499e+03	
   4.3220325799156846e+04	   4.9130003197178394e+02	  -4.0271401637333511e+04	  -1.5268754513964504e+04	   1.7366147416142390e+01	   1.1088019771167076e+02	   3.0996999778749391e+03	
   4.3220300234810311e+04	   5.0514228199883121e+02	  -4.0270502070506416e+04	  -1.5270636734528134e+04	   1.7366076946760380e+01	   1.1088020453185079e+02	   3.0996994268285762e+03	
   4.3220275060050946e+04	   5.1806702918036569e+02	  -4.0270528852252515e+04	  -1.5270085091456127e+04	   1.7366006485002597e+01	   1.1088021135036196e+02	   3.0996993646866877e+03	
   4.3220249431670883e+04	   5.2958480532055478e+02	  -4.0271427646472774e+04	  -1.5267252726997032e+04	   1.7365936032587381e+01	   1.1088021816471365e+02	   3.0996996082770679e+03	
   4.3220222615877246e+04	   5.3952612505828745e+02	  -4.0272938801010292e+04	  -1.5262829196155959e+04	   1.7365865590297357e+01	   1.1088022497282687e+02	   3.0996999512696293e+03	
   4.3220194682305679e+04	   5.4808788555008414e+02	  -4.0274661364358035e+04	  -1.5257870633073953e+04	   1.7365795158047337e+01	   1.1088023177397307e+02	   3.0997001466454831e+03	
   4.3220166385855649e+04	   5.5580268847111324e+02	  -4.0276127333405289e+04	  -1.5253603259616575e+04	   1.7365724734911826e+01	   1.1088023856908137e+02	   3.0997002521907075e+03	
   4.3220138859015147e+04	   5.6341586721586145e+02	  -4.0276882433138053e+04	  -1.5251210459222179e+04	   1.7365654319217565e+01	   1.1088024536030510e+02	   3.0997002469671647e+03	
   4.3220113010991641e+04	   5.7169009761510074e+02	  -4.0276573784352840e+04	  -1.5251601789795386e+04	   1.7365583908672996e+01	   1.1088025214994711e+02	   3.0997001289568439e+03	
   4.3220089162137854e+04	   5.8119994454450728e+02	  -4.0275033150257092e+04	  -1.5255195931551489e+04	   1.7365513500959633e+01	   1.1088025893926908e+02	   3.0996999224772972e+03	
   4.3220066792965590e+04	   5.9215029609606268e+02	  -4.0272339827248536e+04	  -1.5261763470396503e+04	   1.7365443094316106e+01	   1.1088026572786734e+02	   3.0996995705525173e+03	
   4.3220044749896981e+04	   6.0425984489420523e+02	  -4.0268829369291423e+04	  -1.5270413817938741e+04	   1.7365372688188103e+01	   1.1088027251379386e+02	   3.0996992593699097e+03	
   4.3220021811985433e+04	   6.1678898340557282e+02	  -4.0265027798696552e+04	  -1.5279779309167399e+04	   1.7365302283356328e+01	   1.1088027929463004e+02	   3.0996992962011100e+03	
   4.3219996898232697e+04	   6.2866810972714688e+02	  -4.0261530309795140e+04	  -1.5288338933173580e+04	   1.7365231881330271e+01	   1.1088028606857962e+02	   3.0996999303640700e+03	
   4.3219969726366980e+04	   6.3869283773639711e+02	  -4.0258867519910003e+04	  -1.5294765118244932e+04	   1.7365161483514111e+01	   1.1088029283551421e+02	   3.0997010902182369e+03	
   4.3219940605172429e+04	   6.4576828375729929e+02	  -4.0257402780528675e+04	  -1.5298176327009265e+04	   1.7365091090350283e+01	   1.1088029959707733e+02	   3.0997022166758152e+03	
   4.3219910437835657e+04	   6.4911385319453473e+02	  -4.0257301554614816e+04	  -1.5298195757005627e+04	   1.7365020701123314e+01	   1.1088030635618438e+02	   3.0997024447726258e+03	
   4.3219880337763723e+04	   6.4838791084192815e+02	  -4.0258565368602394e+04	  -1.5294843449558990e+04	   1.7364950314543396e+01	   1.1088031311586873e+02	   3.0997008802069868e+03	
   4.3219851453089359e+04	   6.4371277827125846e+02	  -4.0261093029805117e+04	  -1.5288371311456358e+04	   1.7364879929657398e+01	   1.1088031987799502e+02	   3.0996975018727512e+03	
   4.3219824674452037e+04	   6.3561514217002650e+02	  -4.0264723071679880e+04	  -1.5279161406756499e+04	   1.7364809546605972e+01	   1.1088032664247928e+02	   3.0996936910679847e+03	
   4.3219800502241749e+04	   6.2489956742193033e+02	  -4.0269240466659336e+04	  -1.5267725507354013e+04	   1.7364739166674408e+01	   1.1088033340736358e+02	   3.0996921941973860e+03	
   4.3219778891283982e+04	   6.1248753081303391e+02	  -4.0274346792565142e+04	  -1.5254798176763319e+04	   1.7364668791579380e+01	   1.1088034016943931e+02	   3.0996962613854430e+03	
   4.3219758935618862e+04	   5.9926277058588073e+02	  -4.0279642426706443e+04	  -1.5241394122854610e+04	   1.7364598422630120e+01	   1.1088034692564500e+02	   3.0997082441420202e+03	
   4.3219739286352655e+04	   5.8590734561546958e+02	  -4.0284653147163575e+04	  -1.5228738895212877e+04	   1.7364528059951521e+01	   1.1088035367404468e+02	   3.0997279774178551e+03	
   4.3219718487014157e+04	   5.7279865102294343e+02	  -4.0288909824304807e+04	  -1.5218052460623354e+04	   1.7364457702601580e+01	   1.1088036041460985e+02	   3.0997524269432579e+03	
   4.3219695538432316e+04	   5.5995109299875253e+02	  -4.0292063042294110e+04	  -1.5210244405737443e+04	   1.7364387349115145e+01	   1.1088036714904759e+02	   3.0997765020361121e+03	
   4.3219670313871880e+04	   5.4706471080679103e+02	  -4.0293985338641818e+04	  -1.5205645102490609e+04	   1.7364316998401069e+01	   1.1088037388036039e+02	   3.0997947649485932e+03	
   4.3219643820840254e+04	   5.3369970758691443e+02	  -4.0294818482845119e+04	  -1.5203882153333654e+04	   1.7364246650361444e+01	   1.1088038061178571e+02	   3.0998038678222001e+03	
   4.3219617844968205e+04	   5.1947359967429429e+02	  -4.0294946972179016e+04	  -1.5203954555175584e+04	   1.7364176306017058e+01	   1.1088038734608139e+02	   3.0998040620587826e+03	
   4.3219594285057727e+04	   5.0425499967697721e+02	  -4.0294904674655802e+04	  -1.5204475622756720e+04	   1.7364105966984191e+01	   1.1088039408501636e+02	   3.0997992928811218e+03	
   4.3219574456998125e+04	   4.8824927358307434e+02	  -4.0295241796315087e+04	  -1.5204015474550324e+04	   1.7364035634885543e+01	   1.1088040082928859e+02	   3.0997953810887570e+03	
   4.3219558159501314e+04	   4.7196614729142215e+02	  -4.0296398008126147e+04	  -1.5201421741614233e+04	   1.7363965310684705e+01	   1.1088040757874440e+02	   3.0997976676107946e+03	
   4.3219543462729816e+04	   4.5609146016408528e+02	  -4.0298619423024567e+04	  -1.5196032184006195e+04	   1.7363894994539070e+01	   1.1088041433266642e+02	   3.0998087438962880e+03	
   4.3219527299015172e+04	   4.4132504011817338e+02	  -4.0301924822930901e+04	  -1.5187765800722229e+04	   1.7363824685807085e+01	   1.1088042109022187e+02	   3.0998273006073764e+03	
   4.3219506850838225e+04	   4.2823149124813887e+02	  -4.0306121920228434e+04	  -1.5177092350819501e+04	   1.7363754383442025e+01	   1.1088042785069479e+02	   3.0998492084401096e+03	
   4.3219480842281737e+04	   4.1714217982502220e+02	  -4.0310844370576269e+04	  -1.5164950829757156e+04	   1.7363684086263756e+01	   1.1088043461360306e+02	   3.0998697839748133e+03	
   4.3219450195457553e+04	   4.0816241666337282e+02	  -4.0315607994024118e+04	  -1.5152610440287428e+04	   1.7363613793438368e+01	   1.1088044137900611e+02	   3.0998863481690278e+03	
   4.3219417723106722e+04	   4.0121590045878179e+02	  -4.0319871066194923e+04	  -1.5141508147473543e+04	   1.7363543504744616e+01	   1.1088044814785421e+02	   3.0998993613858815e+03	
   4.3219386800802014e+04	   3.9614911292643308e+02	  -4.0323113129506608e+04	  -1.5133031233847138e+04	   1.7363473220469569e+01	   1.1088045492190197e+02	   3.0999121126083851e+03	
   4.3219359668705656e+04	   3.9286847215967100e+02	  -4.0324915585294708e+04	  -1.5128290158747908e+04	   1.7363402941321166e+01	   1.1088046170369128e+02	   3.0999286909317234e+03	
   4.3219336482605460e+04	   3.9140289414161015e+02	  -4.0325033106481373e+04	  -1.5127924916510710e+04	   1.7363332667992179e+01	   1.1088046849607053e+02	   3.0999516869096583e+03	
   4.3219315649193544e+04	   3.9185196462164004e+02	  -4.0323432023527777e+04	  -1.5132009722194847e+04	   1.7363262400758394e+01	   1.1088047530138142e+02	   3.0999809385899894e+03	
   4.3219294971739371e+04	   3.9425025228799223e+02	  -4.0320283744730288e+04	  -1.5140085670967241e+04	   1.7363192139341066e+01	   1.1088048212060023e+02	   3.1000136510929333e+03	
   4.3219272847470893e+04	   3.9842020058714161e+02	  -4.0315908499035329e+04	  -1.5151321276341829e+04	   1.7363121882945531e+01	   1.1088048895281818e+02	   3.1000462381026186e+03	
   4.3219249088088138e+04	   4.0384293539319708e+02	  -4.0310705321058427e+04	  -1.5164699487646925e+04	   1.7363051630664376e+01	   1.1088049579530934e+02	   3.1000761574845055e+03	
   4.3219224634773433e+04	   4.0973394155221177e+02	  -4.0305094622770266e+04	  -1.5179158581456451e+04	   1.7362981381790306e+01	   1.1088050264441817e+02	   3.1001031822860264e+03	
   4.3219200625855708e+04	   4.1529279240225469e+02	  -4.0299487179722579e+04	  -1.5193655193241801e+04	   1.7362911136481898e+01	   1.1088050949676065e+02	   3.1001289513394404e+03	
   4.3219177472129631e+04	   4.1996656509019334e+02	  -4.0294270309250685e+04	  -1.5207181524140209e+04	   1.7362840895645384e+01	   1.1088051635041231e+02	   3.1001555856998957e+03	
   4.3219154618298744e+04	   4.2365189376534221e+02	  -4.0289786509626705e+04	  -1.5218815407222806e+04	   1.7362770660897869e+01	   1.1088052320535940e+02	   3.1001844767784414e+03	
   4.3219131017282474e+04	   4.2670842150005859e+02	  -4.0286290101526523e+04	  -1.5227846724702169e+04	   1.7362700433884235e+01	   1.1088053006315369e+02	   3.1002155227740859e+03	
   4.3219105914560823e+04	   4.2974381253517168e+02	  -4.0283901714331092e+04	  -1.5233917426550755e+04	   1.7362630215675622e+01	   1.1088053692558087e+02	   3.1002473882747086e+03	
   4.3219079427354329e+04	   4.3322997224013938e+02	  -4.0282575201071595e+04	  -1.5237131362736200e+04	   1.7362560006327953e+01	   1.1088054379352435e+02	   3.1002781024904621e+03	
   4.3219052402332738e+04	   4.3721709421126133e+02	  -4.0282113474550526e+04	  -1.5238024170469616e+04	   1.7362489804830592e+01	   1.1088055066616712e+02	   3.1003061303198510e+03	
   4.3219025865640433e+04	   4.4125052600515522e+02	  -4.0282227845654968e+04	  -1.5237401286623415e+04	   1.7362419609692267e+01	   1.1088055754128769e+02	   3.1003308816281306e+03	
   4.3219000234558836e+04	   4.4450314630888130e+02	  -4.0282622174190095e+04	  -1.5236096673591761e+04	   1.7362349419574866e+01	   1.1088056441621129e+02	   3.1003527708587944e+03	
   4.3218974923335714e+04	   4.4613264637091072e+02	  -4.0283069500662983e+04	  -1.5234749327726886e+04	   1.7362279233952830e+01	   1.1088057128902304e+02	   3.1003728339582417e+03	
   4.3218948631168685e+04	   4.4572014846905438e+02	  -4.0283452572342925e+04	  -1.5233679697638036e+04	   1.7362209053176194e+01	   1.1088057815929810e+02	   3.1003921598077613e+03	
   4.3218920154683859e+04	   4.4351737911955729e+02	  -4.0283780562201173e+04	  -1.5232843596443157e+04	   1.7362138878145409e+01	   1.1088058502799311e+02	   3.1004115815029404e+03	
   4.3218889143687324e+04	   4.4043890479026544e+02	  -4.0284170163855968e+04	  -1.5231894525076646e+04	   1.7362068709641232e+01	   1.1088059189649177e+02	   3.1004312616208090e+03	
   4.3218856546862175e+04	   4.3779149353682868e+02	  -4.0284808516737416e+04	  -1.5230296381420507e+04	   1.7361998547773617e+01	   1.1088059876580833e+02	   3.1004509716046923e+03	
   4.3218824417041156e+04	   4.3681089697920385e+02	  -4.0285895939999340e+04	  -1.5227487536266022e+04	   1.7361928391895102e+01	   1.1088060563580270e+02	   3.1004704073168036e+03	
   4.3218794931883669e+04	   4.3824900155618269e+02	  -4.0287581126119425e+04	  -1.5223054189300014e+04	   1.7361858240914934e+01	   1.1088061250538711e+02	   3.1004895562937568e+03	
   4.3218769491042003e+04	   4.4213783724414117e+02	  -4.0289902626559655e+04	  -1.5216885649396196e+04	   1.7361788093845810e+01	   1.1088061937294276e+02	   3.1005088474117824e+03	
   4.3218748063964849e+04	   4.4784741381116874e+02	  -4.0292767482712348e+04	  -1.5209225042241318e+04	   1.7361717950175009e+01	   1.1088062623731231e+02	   3.1005290933863753e+03	
   4.3218729029110276e+04	   4.5439759422149473e+02	  -4.0295976072272453e+04	  -1.5200602620661351e+04	   1.7361647809954395e+01	   1.1088063309816590e+02	   3.1005510390494160e+03	
   4.3218709808203894e+04	   4.6084679906127775e+02	  -4.0299295859784062e+04	  -1.5191642018508324e+04	   1.7361577673482817e+01	   1.1088063995614884e+02	   3.1005748460319219e+03	
   4.3218688020866481e+04	   4.6660905497950233e+02	  -4.0302544322283728e+04	  -1.5182842059094679e+04	   1.7361507540947255e+01	   1.1088064681235117e+02	   3.1006000530152673e+03	
   4.3218662253570357e+04	   4.7156038531424753e+02	  -4.0305643960856723e+04	  -1.5174427498422538e+04	   1.7361437412180102e+01	   1.1088065366750688e+02	   3.1006255897640149e+03	
   4.3218632703523035e+04	   4.7591898679988492e+02	  -4.0308624113762373e+04	  -1.5166339282108962e+04	   1.7361367286757201e+01	   1.1088066052131143e+02	   3.1006507595018666e+03	
   4.3218601006603036e+04	   4.8000226894806235e+02	  -4.0311581152263949e+04	  -1.5158335486463326e+04	   1.7361297164341959e+01	   1.1088066737211759e+02	   3.1006752580705752e+03	
   4.3218569531347450e+04	   4.8398796424828583e+02	  -4.0314626749471012e+04	  -1.5150122602454170e+04	   1.7361227045099163e+01	   1.1088067421717527e+02	   3.1006996457198625e+03	
   4.3218540372297284e+04	   4.8779726549730583e+02	  -4.0317861394533502e+04	  -1.5141429971028665e+04	   1.7361156929982226e+01	   1.1088068105352671e+02	   3.1007250336597867e+03	
   4.3218514402963621e+04	   4.9114986959049202e+02	  -4.0321372235916650e+04	  -1.5132017839007085e+04	   1.7361086820428053e+01	   1.1088068787897775e+02	   3.1007525572245377e+03	
   4.3218491272060470e+04	   4.9367896571491235e+02	  -4.0325249660863854e+04	  -1.5121642550005472e+04	   1.7361016717904363e+01	   1.1088069469289330e+02	   3.1007827296922774e+03	
   4.3218469661832663e+04	   4.9506286918604593e+02	  -4.0329578997334058e+04	  -1.5110080668214878e+04	   1.7360946623383231e+01	   1.1088070149639360e+02	   3.1008154170947032e+03	
   4.3218448209443995e+04	   4.9509880165608661e+02	  -4.0334407578103506e+04	  -1.5097218078429682e+04	   1.7360876536918131e+01	   1.1088070829186134e+02	   3.1008498745901115e+03	
   4.3218425990487478e+04	   4.9372518146301184e+02	  -4.0339683868013846e+04	  -1.5083205085949525e+04	   1.7360806458016363e+01	   1.1088071508213226e+02	   3.1008850586161534e+03	
   4.3218402946073242e+04	   4.9096588441437655e+02	  -4.0345222188825566e+04	  -1.5068546428931651e+04	   1.7360736386159950e+01	   1.1088072186949698e+02	   3.1009198381481660e+03	
   4.3218379636280748e+04	   4.8696402645509369e+02	  -4.0350713801692676e+04	  -1.5054063806643839e+04	   1.7360666321241240e+01	   1.1088072865492387e+02	   3.1009535422552053e+03	
   4.3218356505503660e+04	   4.8200317122862180e+02	  -4.0355792290802456e+04	  -1.5040714554862638e+04	   1.7360596263626562e+01	   1.1088073543786710e+02	   3.1009858995248387e+03	
   4.3218333607050139e+04	   4.7651920214219405e+02	  -4.0360130285926636e+04	  -1.5029337682072744e+04	   1.7360526213878835e+01	   1.1088074221669470e+02	   3.1010172828304649e+03	
   4.3218310635328889e+04	   4.7104336941129009e+02	  -4.0363524908951360e+04	  -1.5020433653813803e+04	   1.7360456172092501e+01	   1.1088074898957038e+02	   3.1010486689572454e+03	
   4.3218287254236144e+04	   4.6609530993628096e+02	  -4.0365929495079501e+04	  -1.5014094812746118e+04	   1.7360386137773432e+01	   1.1088075575518225e+02	   3.1010813669071872e+03	
   4.3218263497568274e+04	   4.6200639469268822e+02	  -4.0367440756663935e+04	  -1.5010055148535988e+04	   1.7360316110031640e+01	   1.1088076251333882e+02	   3.1011169775194603e+03	
   4.3218239997017074e+04	   4.5875286374652387e+02	  -4.0368250181859607e+04	  -1.5007827385205661e+04	   1.7360246088079347e+01	   1.1088076926487963e+02	   3.1011567018536803e+03	
   4.3218217427414238e+04	   4.5591474298272067e+02	  -4.0368604257928208e+04	  -1.5006802482777464e+04	   1.7360176071920158e+01	   1.1088077601134225e+02	   3.1012010399748087e+03	
   4.3218195989391090e+04	   4.5276591974338504e+02	  -4.0368781849149942e+04	  -1.5006294040235978e+04	   1.7360106062416882e+01	   1.1088078275432670e+02	   3.1012495060601764e+03	
   4.3218174874782533e+04	   4.4848234796829666e+02	  -4.0369086365263742e+04	  -1.5005535555091315e+04	   1.7360036061067085e+01	   1.1088078949479005e+02	   3.1013006499768053e+03	
   4.3218152671276861e+04	   4.4241235798993824e+02	  -4.0369822065545821e+04	  -1.5003729659371222e+04	   1.7359966069262018e+01	   1.1088079623283861e+02	   3.1013524636587463e+03	
   4.3218128060237686e+04	   4.3428949616647520e+02	  -4.0371242789652315e+04	  -1.5000181375531483e+04	   1.7359896087774846e+01	   1.1088080296781203e+02	   3.1014034622877848e+03	
